pk_woo_id,status,fk_operation_id,operation_key,operation_description,duration,duration_unit,predecessor_operation_key,fk_required_skill_id,required_skill_desc,order_basic_start_date,order_basic_end_date,operation_scheduled_start,operation_scheduled_end,confirmed_work,confirmed_work_unit,fk_assigned_technician_id,operation_type,operation_subtype,operation_order,fk_asset_id,priority_score
529,To do,13,Corrective-Low-6,Post-Maintenance Adjustments,"5,0",Minutes,12.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,6,58.0,1
530,To do,14,Corrective-Low-7,System Cleanup and Safety Checks,"10,0",Minutes,13.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,7,58.0,1
517,To do,8,Corrective-Low-1,Diagnostics and Troubleshooting,"30,0",Minutes,,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,1,59.0,1
518,To do,9,Corrective-Low-2,Component Repair and Replacement,"1,0",Hours,8.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,2,59.0,1
519,To do,10,Corrective-Low-3,Control System Checks,"5,0",Minutes,9.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,3,59.0,1
520,To do,11,Corrective-Low-4,Testing and Validation,"5,0",Minutes,10.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,4,59.0,1
521,To do,12,Corrective-Low-5,Documentation and Reporting,"5,0",Minutes,11.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,5,59.0,1
522,To do,13,Corrective-Low-6,Post-Maintenance Adjustments,"5,0",Minutes,12.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,6,59.0,1
523,To do,14,Corrective-Low-7,System Cleanup and Safety Checks,"10,0",Minutes,13.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,7,59.0,1
510,To do,8,Corrective-Low-1,Diagnostics and Troubleshooting,"30,0",Minutes,,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,1,60.0,1
511,To do,9,Corrective-Low-2,Component Repair and Replacement,"1,0",Hours,8.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,2,60.0,1
512,To do,10,Corrective-Low-3,Control System Checks,"5,0",Minutes,9.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,3,60.0,1
513,To do,11,Corrective-Low-4,Testing and Validation,"5,0",Minutes,10.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,4,60.0,1
514,To do,12,Corrective-Low-5,Documentation and Reporting,"5,0",Minutes,11.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,5,60.0,1
515,To do,13,Corrective-Low-6,Post-Maintenance Adjustments,"5,0",Minutes,12.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,6,60.0,1
516,To do,14,Corrective-Low-7,System Cleanup and Safety Checks,"10,0",Minutes,13.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,7,60.0,1
566,To do,15,Preventive-monthly-1,Safety Systems Check,"30,0",Minutes,,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,1,61.0,2
567,To do,16,Preventive-monthly-2,Structural and Mechanical Inspection,"30,0",Minutes,15.0,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,2,61.0,2
568,To do,17,Preventive-monthly-3,Electrical and Control Systems Examination,"30,0",Minutes,16.0,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,3,61.0,2
569,To do,18,Preventive-monthly-4,Performance and Load Testing,"50,0",Minutes,17.0,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,4,61.0,2
570,To do,19,Preventive-monthly-5,Documentation and Compliance Verification,"10,0",Minutes,18.0,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,5,61.0,2
631,To do,15,Preventive-monthly-1,Safety Systems Check,"30,0",Minutes,,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,1,62.0,2
632,To do,16,Preventive-monthly-2,Structural and Mechanical Inspection,"30,0",Minutes,15.0,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,2,62.0,2
633,To do,17,Preventive-monthly-3,Electrical and Control Systems Examination,"30,0",Minutes,16.0,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,3,62.0,2
634,To do,18,Preventive-monthly-4,Performance and Load Testing,"50,0",Minutes,17.0,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,4,62.0,2
635,To do,19,Preventive-monthly-5,Documentation and Compliance Verification,"10,0",Minutes,18.0,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,5,62.0,2
626,To do,15,Preventive-monthly-1,Safety Systems Check,"30,0",Minutes,,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,1,63.0,2
627,To do,16,Preventive-monthly-2,Structural and Mechanical Inspection,"30,0",Minutes,15.0,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,2,63.0,2
628,To do,17,Preventive-monthly-3,Electrical and Control Systems Examination,"30,0",Minutes,16.0,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,3,63.0,2
629,To do,18,Preventive-monthly-4,Performance and Load Testing,"50,0",Minutes,17.0,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,4,63.0,2
630,To do,19,Preventive-monthly-5,Documentation and Compliance Verification,"10,0",Minutes,18.0,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,5,63.0,2
639,To do,15,Preventive-monthly-1,Safety Systems Check,"30,0",Minutes,,"3,4","Inspector Junior, Inspector Senior",11/11/2024,15/11/2024,,,"0,0",Minutes,,Preventive,monthly,1,64.0,2
640,To do,16,Preventive-monthly-2,Structural and Mechanical Inspection,"30,0",Minutes,15.0,"3,4","Inspector Junior, Inspector Senior",11/11/2024,15/11/2024,,,"0,0",Minutes,,Preventive,monthly,2,64.0,2
641,To do,17,Preventive-monthly-3,Electrical and Control Systems Examination,"30,0",Minutes,16.0,"3,4","Inspector Junior, Inspector Senior",11/11/2024,15/11/2024,,,"0,0",Minutes,,Preventive,monthly,3,64.0,2
642,To do,18,Preventive-monthly-4,Performance and Load Testing,"50,0",Minutes,17.0,"3,4","Inspector Junior, Inspector Senior",11/11/2024,15/11/2024,,,"0,0",Minutes,,Preventive,monthly,4,64.0,2
643,To do,19,Preventive-monthly-5,Documentation and Compliance Verification,"10,0",Minutes,18.0,"3,4","Inspector Junior, Inspector Senior",11/11/2024,15/11/2024,,,"0,0",Minutes,,Preventive,monthly,5,64.0,2
621,To do,15,Preventive-monthly-1,Safety Systems Check,"30,0",Minutes,,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,1,65.0,2
622,To do,16,Preventive-monthly-2,Structural and Mechanical Inspection,"30,0",Minutes,15.0,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,2,65.0,2
623,To do,17,Preventive-monthly-3,Electrical and Control Systems Examination,"30,0",Minutes,16.0,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,3,65.0,2
624,To do,18,Preventive-monthly-4,Performance and Load Testing,"50,0",Minutes,17.0,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,4,65.0,2
625,To do,19,Preventive-monthly-5,Documentation and Compliance Verification,"10,0",Minutes,18.0,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,5,65.0,2
616,To do,15,Preventive-monthly-1,Safety Systems Check,"30,0",Minutes,,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,1,66.0,2
617,To do,16,Preventive-monthly-2,Structural and Mechanical Inspection,"30,0",Minutes,15.0,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,2,66.0,2
618,To do,17,Preventive-monthly-3,Electrical and Control Systems Examination,"30,0",Minutes,16.0,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,3,66.0,2
619,To do,18,Preventive-monthly-4,Performance and Load Testing,"50,0",Minutes,17.0,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,4,66.0,2
620,To do,19,Preventive-monthly-5,Documentation and Compliance Verification,"10,0",Minutes,18.0,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,5,66.0,2
611,To do,15,Preventive-monthly-1,Safety Systems Check,"30,0",Minutes,,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,1,67.0,2
612,To do,16,Preventive-monthly-2,Structural and Mechanical Inspection,"30,0",Minutes,15.0,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,2,67.0,2
613,To do,17,Preventive-monthly-3,Electrical and Control Systems Examination,"30,0",Minutes,16.0,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,3,67.0,2
614,To do,18,Preventive-monthly-4,Performance and Load Testing,"50,0",Minutes,17.0,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,4,67.0,2
615,To do,19,Preventive-monthly-5,Documentation and Compliance Verification,"10,0",Minutes,18.0,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,5,67.0,2
606,To do,15,Preventive-monthly-1,Safety Systems Check,"30,0",Minutes,,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,1,68.0,2
607,To do,16,Preventive-monthly-2,Structural and Mechanical Inspection,"30,0",Minutes,15.0,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,2,68.0,2
608,To do,17,Preventive-monthly-3,Electrical and Control Systems Examination,"30,0",Minutes,16.0,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,3,68.0,2
609,To do,18,Preventive-monthly-4,Performance and Load Testing,"50,0",Minutes,17.0,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,4,68.0,2
610,To do,19,Preventive-monthly-5,Documentation and Compliance Verification,"10,0",Minutes,18.0,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,5,68.0,2
601,To do,15,Preventive-monthly-1,Safety Systems Check,"30,0",Minutes,,"3,4","Inspector Junior, Inspector Senior",11/11/2024,15/11/2024,,,"0,0",Minutes,,Preventive,monthly,1,69.0,2
602,To do,16,Preventive-monthly-2,Structural and Mechanical Inspection,"30,0",Minutes,15.0,"3,4","Inspector Junior, Inspector Senior",11/11/2024,15/11/2024,,,"0,0",Minutes,,Preventive,monthly,2,69.0,2
603,To do,17,Preventive-monthly-3,Electrical and Control Systems Examination,"30,0",Minutes,16.0,"3,4","Inspector Junior, Inspector Senior",11/11/2024,15/11/2024,,,"0,0",Minutes,,Preventive,monthly,3,69.0,2
604,To do,18,Preventive-monthly-4,Performance and Load Testing,"50,0",Minutes,17.0,"3,4","Inspector Junior, Inspector Senior",11/11/2024,15/11/2024,,,"0,0",Minutes,,Preventive,monthly,4,69.0,2
605,To do,19,Preventive-monthly-5,Documentation and Compliance Verification,"10,0",Minutes,18.0,"3,4","Inspector Junior, Inspector Senior",11/11/2024,15/11/2024,,,"0,0",Minutes,,Preventive,monthly,5,69.0,2
596,To do,15,Preventive-monthly-1,Safety Systems Check,"30,0",Minutes,,"3,4","Inspector Junior, Inspector Senior",11/11/2024,15/11/2024,,,"0,0",Minutes,,Preventive,monthly,1,70.0,2
597,To do,16,Preventive-monthly-2,Structural and Mechanical Inspection,"30,0",Minutes,15.0,"3,4","Inspector Junior, Inspector Senior",11/11/2024,15/11/2024,,,"0,0",Minutes,,Preventive,monthly,2,70.0,2
598,To do,17,Preventive-monthly-3,Electrical and Control Systems Examination,"30,0",Minutes,16.0,"3,4","Inspector Junior, Inspector Senior",11/11/2024,15/11/2024,,,"0,0",Minutes,,Preventive,monthly,3,70.0,2
599,To do,18,Preventive-monthly-4,Performance and Load Testing,"50,0",Minutes,17.0,"3,4","Inspector Junior, Inspector Senior",11/11/2024,15/11/2024,,,"0,0",Minutes,,Preventive,monthly,4,70.0,2
600,To do,19,Preventive-monthly-5,Documentation and Compliance Verification,"10,0",Minutes,18.0,"3,4","Inspector Junior, Inspector Senior",11/11/2024,15/11/2024,,,"0,0",Minutes,,Preventive,monthly,5,70.0,2
644,To do,15,Preventive-monthly-1,Safety Systems Check,"30,0",Minutes,,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,1,71.0,2
645,To do,16,Preventive-monthly-2,Structural and Mechanical Inspection,"30,0",Minutes,15.0,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,2,71.0,2
646,To do,17,Preventive-monthly-3,Electrical and Control Systems Examination,"30,0",Minutes,16.0,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,3,71.0,2
647,To do,18,Preventive-monthly-4,Performance and Load Testing,"50,0",Minutes,17.0,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,4,71.0,2
648,To do,19,Preventive-monthly-5,Documentation and Compliance Verification,"10,0",Minutes,18.0,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,5,71.0,2
591,To do,15,Preventive-monthly-1,Safety Systems Check,"30,0",Minutes,,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,1,72.0,2
592,To do,16,Preventive-monthly-2,Structural and Mechanical Inspection,"30,0",Minutes,15.0,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,2,72.0,2
593,To do,17,Preventive-monthly-3,Electrical and Control Systems Examination,"30,0",Minutes,16.0,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,3,72.0,2
594,To do,18,Preventive-monthly-4,Performance and Load Testing,"50,0",Minutes,17.0,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,4,72.0,2
595,To do,19,Preventive-monthly-5,Documentation and Compliance Verification,"10,0",Minutes,18.0,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,5,72.0,2
586,To do,15,Preventive-monthly-1,Safety Systems Check,"30,0",Minutes,,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,1,73.0,2
587,To do,16,Preventive-monthly-2,Structural and Mechanical Inspection,"30,0",Minutes,15.0,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,2,73.0,2
588,To do,17,Preventive-monthly-3,Electrical and Control Systems Examination,"30,0",Minutes,16.0,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,3,73.0,2
589,To do,18,Preventive-monthly-4,Performance and Load Testing,"50,0",Minutes,17.0,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,4,73.0,2
590,To do,19,Preventive-monthly-5,Documentation and Compliance Verification,"10,0",Minutes,18.0,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,5,73.0,2
581,To do,15,Preventive-monthly-1,Safety Systems Check,"30,0",Minutes,,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,1,74.0,2
582,To do,16,Preventive-monthly-2,Structural and Mechanical Inspection,"30,0",Minutes,15.0,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,2,74.0,2
583,To do,17,Preventive-monthly-3,Electrical and Control Systems Examination,"30,0",Minutes,16.0,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,3,74.0,2
584,To do,18,Preventive-monthly-4,Performance and Load Testing,"50,0",Minutes,17.0,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,4,74.0,2
585,To do,19,Preventive-monthly-5,Documentation and Compliance Verification,"10,0",Minutes,18.0,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,5,74.0,2
649,To do,15,Preventive-monthly-1,Safety Systems Check,"30,0",Minutes,,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,1,75.0,2
650,To do,16,Preventive-monthly-2,Structural and Mechanical Inspection,"30,0",Minutes,15.0,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,2,75.0,2
651,To do,17,Preventive-monthly-3,Electrical and Control Systems Examination,"30,0",Minutes,16.0,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,3,75.0,2
652,To do,18,Preventive-monthly-4,Performance and Load Testing,"50,0",Minutes,17.0,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,4,75.0,2
653,To do,19,Preventive-monthly-5,Documentation and Compliance Verification,"10,0",Minutes,18.0,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,5,75.0,2
654,To do,15,Preventive-monthly-1,Safety Systems Check,"30,0",Minutes,,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,1,76.0,2
655,To do,16,Preventive-monthly-2,Structural and Mechanical Inspection,"30,0",Minutes,15.0,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,2,76.0,2
656,To do,17,Preventive-monthly-3,Electrical and Control Systems Examination,"30,0",Minutes,16.0,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,3,76.0,2
657,To do,18,Preventive-monthly-4,Performance and Load Testing,"50,0",Minutes,17.0,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,4,76.0,2
658,To do,19,Preventive-monthly-5,Documentation and Compliance Verification,"10,0",Minutes,18.0,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,5,76.0,2
659,To do,8,Corrective-Low-1,Diagnostics and Troubleshooting,"30,0",Minutes,,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,1,77.0,1
660,To do,9,Corrective-Low-2,Component Repair and Replacement,"1,0",Hours,8.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,2,77.0,1
661,To do,10,Corrective-Low-3,Control System Checks,"5,0",Minutes,9.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,3,77.0,1
662,To do,11,Corrective-Low-4,Testing and Validation,"5,0",Minutes,10.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,4,77.0,1
663,To do,12,Corrective-Low-5,Documentation and Reporting,"5,0",Minutes,11.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,5,77.0,1
664,To do,13,Corrective-Low-6,Post-Maintenance Adjustments,"5,0",Minutes,12.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,6,77.0,1
665,To do,14,Corrective-Low-7,System Cleanup and Safety Checks,"10,0",Minutes,13.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,7,77.0,1
666,To do,8,Corrective-Low-1,Diagnostics and Troubleshooting,"30,0",Minutes,,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,1,78.0,1
667,To do,9,Corrective-Low-2,Component Repair and Replacement,"1,0",Hours,8.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,2,78.0,1
668,To do,10,Corrective-Low-3,Control System Checks,"5,0",Minutes,9.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,3,78.0,1
669,To do,11,Corrective-Low-4,Testing and Validation,"5,0",Minutes,10.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,4,78.0,1
